Question,Answer,File,URL
How can University scholarships and bursaries be modified for applicants with disabilities?,"Minimum credit-hour-per-semester requirements (i.e., those eligibility thresholds) may be modified for applicants with disabilities.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Where can students find listings of internal and external sources of financial assistance?,In the University Calendar.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
In what alternative formats will the University provide information necessary to access programs and services?,"Digital format, large print",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What documentation must be supplied to the Centre for Students with Disabilities upon admission?,"Supporting documentation/assessment.

Current documentation from an appropriate professional that speaks to the student's condition (for new students, no more than three years old).",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Who is responsible for the costs associated with documentation and assessment?,The student.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What is the required currency of documentation for new students?,No more than three years old.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Under what circumstances do returning students need to provide new documentation?,"When their condition has changed, requiring a concomitant change in accommodation.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Which office is responsible for requesting and reviewing documentation relating to a student's disability?,Centre for Accessible Learning,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
How will information about a student's disability be handled with respect to privacy?,Information about a student's disability will be handled only as permitted by the Freedom of Information and Protection of Privacy Act of B.C. All personal information collected by the Centre will be treated as supplied in confidence and will be retained and disposed of in accordance with an approved records retention schedule and disposal authority.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What role does the Centre for Accessible Learning play in assessing and coordinating accommodations?,Reviewing and requesting supporting documentation; assessing the student's needs in consultation with the student; making appropriate accommodation recommendations based on the documentation; coordinating the provision of support services.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What steps should a student take if they are dissatisfied with the accommodations recommended by the Centre?,"1. Meet with the Director to review concerns.  
2. If unresolved, appeal to the Executive Director, Student Affairs.  
3. If still unresolved, the Executive Director will seek a recommendation from an independent, qualified external third party mutually acceptable to the student and the Executive Director.  
4. If no agreement on the third party, the matter will be referred to the Vice‑Provost & Associate Vice‑President, Students & International (VPSI).",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
"If the Executive Director and a student cannot reach an informal resolution, what is the next step in the appeal process?","The Executive Director will seek a recommendation from an independent, qualified external third party mutually acceptable to both the student and the Executive Director.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Who makes the final decision on questions of interpretation or application of this policy?,The President,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What is the composition and role of the advisory committee mentioned in the policy?,"Composition: Students, faculty, staff, and external representatives appointed by the Executive Director, Student Affairs.

Role: Meet regularly to provide advice to the University and the Centre for Accessible Learning on guidelines, policies, and programs for students with disabilities.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Where is Simon Fraser University located as listed in the extracted text?,"8888 University Drive, Burnaby, B.C., Canada V5A 1S6",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Which offices or positions are referenced as involved in the appeals and resolution process?,"Director
Executive Director, Student Affairs
Independent and qualified external third party
Vice‑Provost & Associate Vice‑President, Students & International (VPSI)
Senate Appeals Board
Dean of the Faculty
President",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What guidelines are available from the Centre for Accessible Learning regarding acceptable documentation?,"- Guidelines for what constitutes acceptable documentation will be available from the Centre for Accessible Learning.  
- For new students the documentation must speak to the student's current condition and be no more than three years old.  
- Returning students whose condition has remained stable need not provide further documentation.  
- Returning students whose condition has changed must provide new documentation.  
- Students must supply supporting documentation/assessment upon admission and are responsible for the costs.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What is the Centre for Accessible Learning (CAL)?,"The Centre for Accessible Learning (CAL) facilitates disability-related accommodations and supports to create a fair and equitable academic experience for students with disabilities at SFU, working with students, instructors, and other campus units to remove disability-related barriers.",0_6_1,https://www.sfu.ca/students/accessible-learning.html
What services does CAL provide?,"Disability-related accommodations and supports that create a fair and equitable academic experience for students with disabilities
Collaboration with students, instructors, and other campus units to remove disability-related barriers in all aspects of university life",0_6_1,https://www.sfu.ca/students/accessible-learning.html
Who does CAL work with to remove disability-related barriers?,"Students, instructors, and other units on campus",0_6_1,https://www.sfu.ca/students/accessible-learning.html
What is the purpose of CAL at SFU?,"We facilitate disability-related accommodations and supports that create a fair and equitable academic experience for students with disabilities at SFU. We work with students, instructors and other units on campus to explore ways to remove disability-related barriers in all aspects of university life.",0_6_1,https://www.sfu.ca/students/accessible-learning.html
Which SFU policy guides CAL's work?,"SFU's General Policy 26, ""Accessibility for Students with Disabilities""",0_6_1,https://www.sfu.ca/students/accessible-learning.html
What is the name of SFU's General Policy 26?,Accessibility for Students with Disabilities,0_6_1,https://www.sfu.ca/students/accessible-learning.html
What are CAL's hours of operation?,"Monday to Friday, 9 AM to 4 PM",0_6_1,https://www.sfu.ca/students/accessible-learning.html
On which days is CAL open?,Monday to Friday,0_6_1,https://www.sfu.ca/students/accessible-learning.html
Is CAL open on weekends?,No.,0_6_1,https://www.sfu.ca/students/accessible-learning.html
What is CAL's email address?,caladmin@sfu.ca,0_6_1,https://www.sfu.ca/students/accessible-learning.html
What phone number can I use to contact CAL?,778 782 3112,0_6_1,https://www.sfu.ca/students/accessible-learning.html
Does CAL have a fax number?,Yes — 778.782.4384,0_6_1,https://www.sfu.ca/students/accessible-learning.html
What is CAL's secure fax number?,778.782.4384,0_6_1,https://www.sfu.ca/students/accessible-learning.html
Where is CAL located on campus?,1250 Maggie Benston Centre,0_6_1,https://www.sfu.ca/students/accessible-learning.html
What is the full mailing address for CAL?,"Centre for Accessible Learning (CAL)
1250 Maggie Benston Centre
Simon Fraser University
Burnaby BC V5A 1S6",0_6_1,https://www.sfu.ca/students/accessible-learning.html
Which campus is CAL located on?,Burnaby campus,0_6_1,https://www.sfu.ca/students/accessible-learning.html
What is the postal code for CAL's office?,V5A 1S6,0_6_1,https://www.sfu.ca/students/accessible-learning.html
How can students contact CAL for accommodations and supports?,"Email: caladmin@sfu.ca
Phone: 778-782-3112
Secure Fax: 778-782-4384
In person/mail: Centre for Accessible Learning (CAL), 1250 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6
Hours: Monday–Friday, 9 AM–4 PM",0_6_1,https://www.sfu.ca/students/accessible-learning.html
Can instructors and other units on campus work with CAL?,Yes — CAL works with instructors and other campus units to explore ways to remove disability-related barriers and facilitate accommodations.,0_6_1,https://www.sfu.ca/students/accessible-learning.html
What kinds of barriers does CAL help remove in university life?,Disability-related barriers,0_6_1,https://www.sfu.ca/students/accessible-learning.html
Are there additional contacts available for CAL?,Yes,0_6_1,https://www.sfu.ca/students/accessible-learning.html
During what hours can I reach CAL by phone or email?,"Monday to Friday, 9 AM to 4 PM",0_6_1,https://www.sfu.ca/students/accessible-learning.html
Who is eligible to receive services from SFU Health and Counselling?,"All SFU students currently enrolled in classes (at all campuses)
All FIC students",0_6_2,https://www.sfu.ca/students/health.html
Are services provided at no cost to SFU students?,Yes — services are no cost to SFU students.,0_6_2,https://www.sfu.ca/students/health.html
Which campuses have student health clinics?,Burnaby and Vancouver,0_6_2,https://www.sfu.ca/students/health.html
Does the Surrey campus offer health clinics?,No — Surrey campus offers counselling services only (no health clinics).,0_6_2,https://www.sfu.ca/students/health.html
Are counselling services available at the Surrey campus?,Yes — the Surrey campus offers counselling services only.,0_6_2,https://www.sfu.ca/students/health.html
"Can services be accessed in person, online, or by phone?","Yes — in person, online (virtually), or by phone.",0_6_2,https://www.sfu.ca/students/health.html
"How can I view hours, locations, and booking options?","Click ""View hours, locations, and booking options"" (or ""Check our office hours, locations, and booking options"") on the Health & Counselling webpage.",0_6_2,https://www.sfu.ca/students/health.html
Are doctors and nurses available by appointment on campus?,Yes,0_6_2,https://www.sfu.ca/students/health.html
Why might seeing a doctor on campus be helpful for students?,"Students far from home
Without a family doctor
Commuting within Metro Vancouver",0_6_2,https://www.sfu.ca/students/health.html
Do clinical counsellors and registered psychologists offer confidential counselling?,"Yes — they offer free, confidential, limited-time counselling to all SFU and FIC students.",0_6_2,https://www.sfu.ca/students/health.html
Are counselling services limited in duration?,"Yes — counselling is provided as free, confidential, limited‑time support to SFU and FIC students.",0_6_2,https://www.sfu.ca/students/health.html
Can FIC students access counselling services?,"Yes — free, confidential, limited-time counselling is available to all SFU and FIC students.",0_6_2,https://www.sfu.ca/students/health.html
How do I book a counselling appointment?,"Book online via the Health & Counselling booking portal (""Book a counselling appointment today"").  
Call to book: Burnaby 778.782.4615; Vancouver 778.782.5200; Surrey 778.782.5200.  
Appointments available in person, virtually, or by phone.",0_6_2,https://www.sfu.ca/students/health.html
Are group counselling and support workshops offered?,Yes. Group counselling and support workshops are offered.,0_6_2,https://www.sfu.ca/students/health.html
What types of support are provided besides individual sessions?,"Group activities
Self-guided resources",0_6_2,https://www.sfu.ca/students/health.html
Are there self-guided mental health resources available?,"Yes — Health & Counselling offers self-guided mental health resources for all currently enrolled SFU students; available in person, online, or by phone at no cost.",0_6_2,https://www.sfu.ca/students/health.html
Are there no-show and late cancellation fees for appointments?,Yes — there are no-show and late cancellation fees (including rescheduled appointments).,0_6_2,https://www.sfu.ca/students/health.html
What should I do if I’m feeling overwhelmed or in crisis?,"If you're feeling overwhelmed or in crisis, talk to someone now.
Book a counselling appointment today (free, confidential, limited-time counselling).
Explore group counselling and support workshops.
Doctors and nurses are available by appointment.
Burnaby: 778.782.4615
Vancouver: 778.782.5200
Surrey: 778.782.5200",0_6_2,https://www.sfu.ca/students/health.html
Where can I go for health resources if I am not taking classes this term?,Visit this page for health resources.,0_6_2,https://www.sfu.ca/students/health.html
What is the phone number for the Burnaby campus?,778.782.4615,0_6_2,https://www.sfu.ca/students/health.html
What is the phone number for the Vancouver campus?,778.782.5200,0_6_2,https://www.sfu.ca/students/health.html
What is the phone number for the Surrey campus?,778.782.5200,0_6_2,https://www.sfu.ca/students/health.html
Are services available to students who are commuting within Metro Vancouver?,Yes — doctors and nurses are available by appointment; seeing a doctor on campus is helpful for students commuting within Metro Vancouver.,0_6_2,https://www.sfu.ca/students/health.html
Can I receive support for a friend or student in crisis through these services?,"Yes. There are options to get support for a friend or student in crisis — talk to someone now, access counselling and crisis resources (in person, online, or by phone). Contact Health & Counselling: Burnaby 778.782.4615, Vancouver 778.782.5200, Surrey 778.782.5200.",0_6_2,https://www.sfu.ca/students/health.html
Is there a privacy policy and terms & conditions for these services?,Yes — Terms & Conditions and a Privacy policy.,0_6_2,https://www.sfu.ca/students/health.html
Does the website acknowledge the traditional territories where SFU campuses reside?,Yes.,0_6_2,https://www.sfu.ca/students/health.html
Which Indigenous peoples’ territories are acknowledged by Simon Fraser University?,"xʷməθkʷəy̓əm (Musqueam)
Sḵwx̱wú7mesh Úxwumixw (Squamish)
səlilwətaɬ (Tsleil-Waututh)
q̓íc̓əy̓ (Katzie)
kʷikʷəƛ̓əm (Kwikwetlem)
Qayqayt
Kwantlen
Semiahmoo
Tsawwassen",0_6_2,https://www.sfu.ca/students/health.html
Are professional student trainees involved in providing counselling services?,Yes,0_6_2,https://www.sfu.ca/students/health.html
What Indigenous nations does the Indigenous Student Centre acknowledge?,"Musqueam, Squamish, Tsleil‑Waututh, Katzie, Kwikwetlem, Qayqayt, Kwantlen, Semiahmoo, Tsawwassen",0_6_3,https://www.sfu.ca/students/indigenous.html
